order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating,year,month,quarter,month_name,day_of_week,is_weekend,is_q4,profit,revenue_bucket,pipeline_run_ts,data_source
ORD007461,2023-05-26,CUST02086,Returning,Central,Mobile App,Beauty & Personal Care,Shampoo,68.26,1,0,0.0,68.26,22.31,90.57,Debit Card,Delivered,4.5,2023,5,2,May,Friday,False,False,23.89,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007462,2022-12-03,CUST00731,Returning,West,Website,Books,History,37.46,2,0,0.0,74.92,14.28,89.2,Paypal,Delivered,4.1,2022,12,4,Dec,Saturday,True,True,26.22,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007463,2024-11-05,CUST02022,Returning,South,Website,Books,History,22.95,4,5,4.59,87.21,18.96,106.17,Bank Transfer,Delivered,4.2,2024,11,4,Nov,Tuesday,False,True,30.52,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007464,2022-10-10,CUST00466,Vip,East,Marketplace,Clothing,Sneakers,42.85,3,0,0.0,128.55,0.0,128.55,Crypto,Returned,2.5,2022,10,4,Oct,Monday,False,True,44.99,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007465,2022-03-15,CUST01003,Premium,Central,Website,Clothing,Sneakers,134.72,1,0,0.0,134.72,0.0,134.72,Paypal,Delivered,3.3,2022,3,1,Mar,Tuesday,False,False,47.15,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007466,2022-08-30,CUST00509,Premium,East,Marketplace,Sports & Outdoors,Running Shoes,495.81,5,15,371.86,2107.19,0.0,2107.19,Crypto,Delivered,3.2,2022,8,3,Aug,Tuesday,False,False,737.52,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007467,2022-07-22,CUST02059,Returning,North,Website,Books,Science,9.91,5,20,9.91,39.64,20.26,59.9,Credit Card,Delivered,4.5,2022,7,3,Jul,Friday,False,False,13.87,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007468,2024-07-28,CUST02651,Vip,South,Mobile App,Electronics,Smart Watch,255.82,4,0,0.0,1023.28,0.0,1023.28,Crypto,Cancelled,3.2,2024,7,3,Jul,Sunday,True,False,358.15,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007469,2024-09-28,CUST02751,New,East,Mobile App,Clothing,T-Shirt,164.41,1,20,32.88,131.53,0.0,131.53,Bank Transfer,Delivered,4.0,2024,9,3,Sep,Saturday,True,False,46.04,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007470,2022-07-23,CUST01147,Premium,Central,Mobile App,Clothing,Sneakers,230.9,4,20,184.72,738.88,0.0,738.88,Credit Card,Delivered,3.6,2022,7,3,Jul,Saturday,True,False,258.61,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007471,2023-09-01,CUST01159,New,North,Website,Beauty & Personal Care,Face Wash,31.07,3,0,0.0,93.21,22.71,115.92,Debit Card,Delivered,4.4,2023,9,3,Sep,Friday,False,False,32.62,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007472,2023-05-25,CUST01669,Premium,East,Website,Books,History,25.74,3,10,7.72,69.5,1.57,71.07,Debit Card,Delivered,3.9,2023,5,2,May,Thursday,False,False,24.32,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007473,2023-08-05,CUST02978,Returning,North,Mobile App,Electronics,Speaker,561.37,2,25,280.69,842.05,0.0,842.05,Paypal,Delivered,3.2,2023,8,3,Aug,Saturday,True,False,294.72,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007474,2023-02-21,CUST01829,Returning,Central,Website,Clothing,Jacket,24.41,2,25,12.21,36.61,14.97,51.58,Paypal,Delivered,3.5,2023,2,1,Feb,Tuesday,False,False,12.81,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007475,2022-12-15,CUST00230,Returning,South,Mobile App,Beauty & Personal Care,Lipstick,139.01,1,0,0.0,139.01,0.0,139.01,Paypal,Delivered,4.3,2022,12,4,Dec,Thursday,False,True,48.65,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007476,2023-07-03,CUST02021,New,West,Mobile App,Sports & Outdoors,Running Shoes,703.62,2,5,70.36,1336.88,0.0,1336.88,Bank Transfer,Delivered,4.3,2023,7,3,Jul,Monday,False,False,467.91,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007477,2022-06-05,CUST00011,Returning,North,Website,Books,Science,16.19,2,15,4.86,27.52,12.08,39.6,Debit Card,Delivered,4.1,2022,6,2,Jun,Sunday,True,False,9.63,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007478,2022-12-04,CUST01573,New,West,Website,Clothing,T-Shirt,240.76,1,0,0.0,240.76,0.0,240.76,Crypto,Delivered,4.6,2022,12,4,Dec,Sunday,True,True,84.27,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007479,2023-01-22,CUST00125,Returning,East,Mobile App,Clothing,T-Shirt,33.4,2,0,0.0,66.8,15.93,82.73,Bank Transfer,Delivered,3.2,2023,1,1,Jan,Sunday,True,False,23.38,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007480,2024-06-05,CUST02313,Premium,West,Website,Clothing,Boots,280.05,3,25,210.04,630.11,0.0,630.11,Crypto,Delivered,4.6,2024,6,2,Jun,Wednesday,False,False,220.54,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007481,2022-09-21,CUST01925,New,South,Social Media,Electronics,Tablet,2390.68,1,0,0.0,2390.68,0.0,2390.68,Crypto,Delivered,3.6,2022,9,3,Sep,Wednesday,False,False,836.74,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007482,2022-05-01,CUST01458,Returning,East,Website,Books,Science,48.85,1,15,7.33,41.52,19.43,60.95,Bank Transfer,Cancelled,2.9,2022,5,2,May,Sunday,True,False,14.53,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007483,2022-05-20,CUST00978,New,South,Marketplace,Sports & Outdoors,Backpack,778.79,1,10,77.88,700.91,0.0,700.91,Crypto,Delivered,3.3,2022,5,2,May,Friday,False,False,245.32,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007484,2024-05-23,CUST01280,Premium,North,Website,Beauty & Personal Care,Moisturizer,67.39,1,0,0.0,67.39,8.49,75.88,Bank Transfer,Delivered,3.0,2024,5,2,May,Thursday,False,False,23.59,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007485,2022-05-19,CUST00517,New,West,Website,Books,Science,40.4,1,10,4.04,36.36,4.67,41.03,Bank Transfer,Returned,3.1,2022,5,2,May,Thursday,False,False,12.73,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007486,2024-05-11,CUST01071,Returning,North,Mobile App,Clothing,Dress,68.14,1,0,0.0,68.14,17.01,85.15,Paypal,Delivered,3.6,2024,5,2,May,Saturday,True,False,23.85,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007487,2024-12-06,CUST00064,Returning,West,Website,Home & Kitchen,Bed Sheets,305.86,4,10,122.34,1101.1,0.0,1101.1,Crypto,Delivered,4.1,2024,12,4,Dec,Friday,False,True,385.38,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007488,2024-09-16,CUST01609,New,Central,Social Media,Sports & Outdoors,Yoga Mat,670.95,1,0,0.0,670.95,0.0,670.95,Debit Card,Delivered,3.4,2024,9,3,Sep,Monday,False,False,234.83,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007489,2023-10-20,CUST01226,New,South,Website,Clothing,Jacket,47.97,1,0,0.0,47.97,5.72,53.69,Credit Card,Delivered,3.8,2023,10,4,Oct,Friday,False,True,16.79,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007490,2024-02-23,CUST02247,Returning,South,Mobile App,Clothing,Sneakers,72.11,1,15,10.82,61.29,23.96,85.25,Credit Card,Pending,2.3,2024,2,1,Feb,Friday,False,False,21.45,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007491,2023-03-26,CUST01729,New,North,Social Media,Beauty & Personal Care,Face Wash,58.01,1,0,0.0,58.01,18.3,76.31,Credit Card,Delivered,3.4,2023,3,1,Mar,Sunday,True,False,20.3,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007492,2022-10-08,CUST01986,New,Central,Marketplace,Beauty & Personal Care,Moisturizer,111.23,1,10,11.12,100.11,0.0,100.11,Crypto,Delivered,4.1,2022,10,4,Oct,Saturday,True,True,35.04,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007493,2023-09-17,CUST02052,Premium,East,Website,Books,History,58.83,2,0,0.0,117.66,0.0,117.66,Bank Transfer,Delivered,3.7,2023,9,3,Sep,Sunday,True,False,41.18,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007494,2024-01-13,CUST01641,Returning,West,Website,Electronics,Tablet,238.34,2,0,0.0,476.68,0.0,476.68,Credit Card,Delivered,3.3,2024,1,1,Jan,Saturday,True,False,166.84,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007495,2024-02-10,CUST02478,Returning,East,Website,Sports & Outdoors,Dumbbells,214.69,2,10,42.94,386.44,0.0,386.44,Bank Transfer,Delivered,3.4,2024,2,1,Feb,Saturday,True,False,135.25,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007496,2023-10-12,CUST02365,Returning,South,Website,Clothing,Jacket,58.58,4,5,11.72,222.6,0.0,222.6,Credit Card,Delivered,4.9,2023,10,4,Oct,Thursday,False,True,77.91,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007497,2024-03-02,CUST00212,New,East,Website,Beauty & Personal Care,Lipstick,24.42,1,0,0.0,24.42,1.03,25.45,Bank Transfer,Delivered,4.3,2024,3,1,Mar,Saturday,True,False,8.55,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007498,2022-04-24,CUST00074,New,East,Mobile App,Books,Self-Help,55.79,1,20,11.16,44.63,4.55,49.18,Bank Transfer,Pending,2.6,2022,4,2,Apr,Sunday,True,False,15.62,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007499,2024-08-09,CUST00940,New,Central,Website,Home & Kitchen,Cookware Set,401.13,4,5,80.23,1524.29,0.0,1524.29,Paypal,Delivered,4.7,2024,8,3,Aug,Friday,False,False,533.5,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007500,2022-06-24,CUST01485,New,East,Website,Books,Self-Help,65.08,1,0,0.0,65.08,10.32,75.4,Paypal,Delivered,4.2,2022,6,2,Jun,Friday,False,False,22.78,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007501,2024-10-21,CUST00244,Premium,South,Marketplace,Books,Biography,30.64,1,0,0.0,30.64,6.67,37.31,Credit Card,Returned,1.0,2024,10,4,Oct,Monday,False,True,10.72,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007502,2022-12-19,CUST00863,Premium,Central,Mobile App,Electronics,Headphones,2160.92,1,25,540.23,1620.69,0.0,1620.69,Bank Transfer,Delivered,4.9,2022,12,4,Dec,Monday,False,True,567.24,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007503,2022-05-04,CUST01238,New,East,Social Media,Books,Science,49.31,1,0,0.0,49.31,13.02,62.33,Bank Transfer,Delivered,3.8,2022,5,2,May,Wednesday,False,False,17.26,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007504,2022-11-07,CUST02846,Premium,Central,Website,Home & Kitchen,Vacuum Cleaner,244.32,2,20,97.73,390.91,0.0,390.91,Paypal,Cancelled,2.3,2022,11,4,Nov,Monday,False,True,136.82,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007505,2023-04-01,CUST00851,New,East,Website,Electronics,Tablet,156.9,1,0,0.0,156.9,0.0,156.9,Paypal,Cancelled,2.8,2023,4,2,Apr,Saturday,True,False,54.92,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007506,2024-09-03,CUST01702,New,West,Website,Home & Kitchen,Coffee Maker,461.25,2,0,0.0,922.5,0.0,922.5,Crypto,Delivered,4.8,2024,9,3,Sep,Tuesday,False,False,322.88,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007507,2024-08-24,CUST02450,Returning,West,Mobile App,Sports & Outdoors,Bicycle,526.05,1,0,0.0,526.05,0.0,526.05,Crypto,Delivered,3.7,2024,8,3,Aug,Saturday,True,False,184.12,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007508,2023-04-15,CUST02397,New,East,Mobile App,Sports & Outdoors,Running Shoes,715.89,2,10,143.18,1288.6,0.0,1288.6,Debit Card,Delivered,3.8,2023,4,2,Apr,Saturday,True,False,451.01,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007509,2024-01-16,CUST00752,Vip,West,Website,Books,Biography,64.44,1,0,0.0,64.44,1.68,66.12,Credit Card,Delivered,3.1,2024,1,1,Jan,Tuesday,False,False,22.55,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007510,2024-08-01,CUST00360,New,South,Website,Books,Self-Help,70.69,1,5,3.53,67.16,24.13,91.29,Bank Transfer,Delivered,3.6,2024,8,3,Aug,Thursday,False,False,23.51,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007511,2022-04-23,CUST01927,Premium,South,Website,Books,History,60.52,1,5,3.03,57.49,10.53,68.02,Paypal,Cancelled,2.2,2022,4,2,Apr,Saturday,True,False,20.12,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007512,2022-03-31,CUST00725,Returning,South,Website,Sports & Outdoors,Yoga Mat,15.03,2,10,3.01,27.05,10.91,37.96,Crypto,Delivered,4.1,2022,3,1,Mar,Thursday,False,False,9.47,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007513,2022-05-07,CUST01569,Premium,East,Website,Electronics,Smartphone,90.65,2,10,18.13,163.17,0.0,163.17,Debit Card,Delivered,4.7,2022,5,2,May,Saturday,True,False,57.11,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007514,2022-10-06,CUST02724,New,Central,Mobile App,Clothing,Dress,165.48,1,0,0.0,165.48,0.0,165.48,Paypal,Delivered,5.0,2022,10,4,Oct,Thursday,False,True,57.92,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007515,2023-10-20,CUST00246,Returning,Central,Mobile App,Books,Textbook,67.98,1,15,10.2,57.78,9.6,67.38,Crypto,Delivered,3.7,2023,10,4,Oct,Friday,False,True,20.22,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007516,2022-01-31,CUST01200,Returning,West,Website,Home & Kitchen,Vacuum Cleaner,333.74,2,15,100.12,567.36,0.0,567.36,Credit Card,Pending,2.7,2022,1,1,Jan,Monday,False,False,198.58,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007517,2023-02-04,CUST01519,Returning,East,Website,Home & Kitchen,Coffee Maker,298.65,4,0,0.0,1194.6,0.0,1194.6,Paypal,Delivered,3.1,2023,2,1,Feb,Saturday,True,False,418.11,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007518,2022-01-04,CUST00923,New,West,Mobile App,Home & Kitchen,Bed Sheets,246.31,1,0,0.0,246.31,0.0,246.31,Credit Card,Delivered,3.8,2022,1,1,Jan,Tuesday,False,False,86.21,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007519,2023-06-30,CUST02023,Returning,South,Website,Books,Self-Help,14.62,2,0,0.0,29.24,19.5,48.74,Crypto,Pending,1.4,2023,6,2,Jun,Friday,False,False,10.23,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007520,2023-02-19,CUST02118,New,Central,Mobile App,Sports & Outdoors,Yoga Mat,577.1,4,0,0.0,2308.4,0.0,2308.4,Crypto,Delivered,3.5,2023,2,1,Feb,Sunday,True,False,807.94,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007521,2022-12-14,CUST01658,Vip,North,Website,Sports & Outdoors,Yoga Mat,713.08,1,0,0.0,713.08,0.0,713.08,Paypal,Delivered,4.3,2022,12,4,Dec,Wednesday,False,True,249.58,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007522,2023-10-05,CUST02096,Vip,North,Marketplace,Beauty & Personal Care,Face Wash,86.05,3,20,51.63,206.52,0.0,206.52,Credit Card,Delivered,3.8,2023,10,4,Oct,Thursday,False,True,72.28,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007523,2023-06-10,CUST01970,New,West,Mobile App,Home & Kitchen,Bed Sheets,123.5,3,25,92.62,277.88,0.0,277.88,Crypto,Returned,3.3,2023,6,2,Jun,Saturday,True,False,97.26,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007524,2024-01-26,CUST01532,Vip,West,Mobile App,Beauty & Personal Care,Face Wash,57.12,4,0,0.0,228.48,0.0,228.48,Crypto,Returned,2.0,2024,1,1,Jan,Friday,False,False,79.97,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007525,2022-01-11,CUST00474,Returning,North,Website,Clothing,Jacket,101.16,2,20,40.46,161.86,0.0,161.86,Credit Card,Pending,2.7,2022,1,1,Jan,Tuesday,False,False,56.65,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007526,2024-12-15,CUST02767,Returning,West,Mobile App,Beauty & Personal Care,Sunscreen,136.83,1,0,0.0,136.83,0.0,136.83,Bank Transfer,Pending,3.0,2024,12,4,Dec,Sunday,True,True,47.89,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007527,2024-07-22,CUST00943,New,Central,Marketplace,Books,Science,12.67,1,0,0.0,12.67,24.08,36.75,Paypal,Delivered,3.5,2024,7,3,Jul,Monday,False,False,4.43,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007528,2022-06-17,CUST00329,Returning,East,Marketplace,Beauty & Personal Care,Face Wash,91.33,1,10,9.13,82.2,5.11,87.31,Paypal,Delivered,4.5,2022,6,2,Jun,Friday,False,False,28.77,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007529,2022-02-21,CUST02350,Premium,South,Website,Books,Science,20.15,1,10,2.02,18.13,7.91,26.04,Bank Transfer,Delivered,4.3,2022,2,1,Feb,Monday,False,False,6.35,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007530,2024-10-28,CUST00464,Premium,East,Website,Clothing,Boots,282.98,2,20,113.19,452.77,0.0,452.77,Crypto,Delivered,4.1,2024,10,4,Oct,Monday,False,True,158.47,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007531,2023-11-07,CUST00775,Premium,West,Mobile App,Home & Kitchen,Vacuum Cleaner,236.2,1,10,23.62,212.58,0.0,212.58,Crypto,Returned,2.6,2023,11,4,Nov,Tuesday,False,True,74.4,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007532,2023-03-21,CUST01372,Returning,East,Mobile App,Clothing,Jeans,64.07,2,10,12.81,115.33,0.0,115.33,Credit Card,Returned,2.1,2023,3,1,Mar,Tuesday,False,False,40.37,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007533,2022-04-06,CUST01094,Premium,Central,Website,Electronics,Tablet,267.56,4,30,321.07,749.17,0.0,749.17,Crypto,Delivered,3.9,2022,4,2,Apr,Wednesday,False,False,262.21,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007534,2024-10-03,CUST00744,Returning,West,Website,Beauty & Personal Care,Perfume,65.8,2,15,19.74,111.86,0.0,111.86,Crypto,Delivered,4.5,2024,10,4,Oct,Thursday,False,True,39.15,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007535,2024-09-15,CUST00502,Vip,South,Marketplace,Beauty & Personal Care,Moisturizer,90.42,1,25,22.61,67.81,15.75,83.56,Bank Transfer,Delivered,4.8,2024,9,3,Sep,Sunday,True,False,23.73,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007536,2024-12-02,CUST01492,New,West,Website,Books,Self-Help,42.57,1,10,4.26,38.31,7.31,45.62,Paypal,Returned,2.1,2024,12,4,Dec,Monday,False,True,13.41,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007537,2022-09-19,CUST01985,Returning,West,Mobile App,Books,Textbook,58.37,2,25,29.18,87.56,1.94,89.5,Crypto,Returned,3.0,2022,9,3,Sep,Monday,False,False,30.65,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007538,2024-11-18,CUST00349,Premium,West,Mobile App,Clothing,Jeans,193.13,1,10,19.31,173.82,0.0,173.82,Debit Card,Returned,1.6,2024,11,4,Nov,Monday,False,True,60.84,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007539,2024-10-03,CUST02351,Returning,West,Website,Books,Science,38.06,2,20,15.22,60.9,18.27,79.17,Debit Card,Delivered,3.5,2024,10,4,Oct,Thursday,False,True,21.32,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007540,2024-08-21,CUST02825,Returning,North,Mobile App,Sports & Outdoors,Yoga Mat,543.21,1,15,81.48,461.73,0.0,461.73,Paypal,Returned,1.1,2024,8,3,Aug,Wednesday,False,False,161.61,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007541,2023-05-20,CUST01139,New,North,Social Media,Sports & Outdoors,Bicycle,754.32,5,15,565.74,3205.86,0.0,3205.86,Paypal,Delivered,4.1,2023,5,2,May,Saturday,True,False,1122.05,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007542,2022-10-15,CUST00859,Returning,West,Marketplace,Electronics,Speaker,1167.97,3,10,350.39,3153.52,0.0,3153.52,Crypto,Delivered,3.6,2022,10,4,Oct,Saturday,True,True,1103.73,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007543,2022-11-12,CUST01749,Premium,East,Website,Sports & Outdoors,Running Shoes,352.11,1,30,105.63,246.48,0.0,246.48,Bank Transfer,Delivered,4.5,2022,11,4,Nov,Saturday,True,True,86.27,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007544,2022-10-31,CUST01801,New,South,Mobile App,Beauty & Personal Care,Moisturizer,18.7,5,20,18.7,74.8,10.83,85.63,Crypto,Delivered,3.4,2022,10,4,Oct,Monday,False,True,26.18,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007545,2023-04-20,CUST01341,New,Central,Mobile App,Clothing,Dress,35.13,4,15,21.08,119.44,0.0,119.44,Crypto,Delivered,3.8,2023,4,2,Apr,Thursday,False,False,41.8,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007546,2022-11-06,CUST02326,New,East,Website,Beauty & Personal Care,Sunscreen,55.98,1,20,11.2,44.78,14.96,59.74,Crypto,Delivered,3.1,2022,11,4,Nov,Sunday,True,True,15.67,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007547,2022-06-13,CUST00340,Returning,West,Mobile App,Beauty & Personal Care,Lipstick,39.94,1,30,11.98,27.96,8.87,36.83,Paypal,Delivered,4.0,2022,6,2,Jun,Monday,False,False,9.79,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007548,2024-01-11,CUST01470,New,North,Social Media,Home & Kitchen,Cookware Set,301.72,1,20,60.34,241.38,0.0,241.38,Paypal,Delivered,4.7,2024,1,1,Jan,Thursday,False,False,84.48,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007549,2022-02-27,CUST02647,Returning,North,Mobile App,Books,Self-Help,36.8,1,0,0.0,36.8,8.17,44.97,Crypto,Delivered,4.9,2022,2,1,Feb,Sunday,True,False,12.88,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007550,2024-05-12,CUST01598,New,Central,Website,Home & Kitchen,Blender,327.12,3,20,196.27,785.09,0.0,785.09,Bank Transfer,Delivered,3.6,2024,5,2,May,Sunday,True,False,274.78,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007551,2022-01-14,CUST01239,Premium,South,Website,Beauty & Personal Care,Sunscreen,33.4,2,5,3.34,63.46,19.66,83.12,Crypto,Delivered,3.2,2022,1,1,Jan,Friday,False,False,22.21,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007552,2024-05-21,CUST01373,Premium,South,Website,Clothing,T-Shirt,86.01,2,20,34.4,137.62,0.0,137.62,Paypal,Delivered,3.5,2024,5,2,May,Tuesday,False,False,48.17,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007553,2023-07-31,CUST00592,Premium,East,Website,Sports & Outdoors,Running Shoes,518.1,1,5,25.91,492.19,0.0,492.19,Paypal,Delivered,4.1,2023,7,3,Jul,Monday,False,False,172.27,$200-500,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007554,2023-10-27,CUST02764,Returning,Central,Social Media,Clothing,Boots,225.59,3,0,0.0,676.77,0.0,676.77,Credit Card,Returned,2.6,2023,10,4,Oct,Friday,False,True,236.87,$500-1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007555,2024-12-24,CUST02529,Premium,North,Mobile App,Books,Self-Help,47.76,1,0,0.0,47.76,5.48,53.24,Credit Card,Cancelled,3.2,2024,12,4,Dec,Tuesday,False,True,16.72,$50-200,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007556,2022-06-13,CUST02339,Vip,South,Website,Beauty & Personal Care,Perfume,16.49,1,15,2.47,14.02,2.92,16.94,Paypal,Delivered,3.6,2022,6,2,Jun,Monday,False,False,4.91,<$50,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007557,2022-10-29,CUST01283,Returning,West,Mobile App,Electronics,Camera,946.33,2,0,0.0,1892.66,0.0,1892.66,Credit Card,Delivered,4.1,2022,10,4,Oct,Saturday,True,True,662.43,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
ORD007558,2024-01-24,CUST01725,New,South,Mobile App,Electronics,Headphones,1783.16,1,15,267.47,1515.69,0.0,1515.69,Paypal,Cancelled,2.8,2024,1,1,Jan,Wednesday,False,False,530.49,>$1K,2026-03-19T18:38:15.387227,ecommerce_sales_raw_csv
