order_id,order_date,customer_id,customer_segment,region,sales_channel,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,shipping_cost,total_amount,payment_method,order_status,customer_rating
ORD007523,2023-06-10,CUST01970,New,West,Mobile App,Home & Kitchen,Bed Sheets,123.5,3,25,92.62,277.88,0.0,277.88,Crypto,Returned,3.3
ORD007524,2024-01-26,CUST01532,VIP,West,Mobile App,Beauty & Personal Care,Face Wash,57.12,4,0,0.0,228.48,0.0,228.48,Crypto,Returned,2.0
ORD007525,2022-01-11,CUST00474,Returning,North,Website,Clothing,Jacket,101.16,2,20,40.46,161.86,0.0,161.86,Credit Card,Pending,2.7
ORD007526,2024-12-15,CUST02767,Returning,West,Mobile App,Beauty & Personal Care,Sunscreen,136.83,1,0,0.0,136.83,0.0,136.83,Bank Transfer,Pending,3.0
ORD007527,2024-07-22,CUST00943,New,Central,Marketplace,Books,Science,12.67,1,0,0.0,12.67,24.08,36.75,PayPal,Delivered,3.5
ORD007528,2022-06-17,CUST00329,Returning,East,Marketplace,Beauty & Personal Care,Face Wash,91.33,1,10,9.13,82.2,5.11,87.31,PayPal,Delivered,4.5
ORD007529,2022-02-21,CUST02350,Premium,South,Website,Books,Science,20.15,1,10,2.02,18.13,7.91,26.04,Bank Transfer,Delivered,4.3
ORD007530,2024-10-28,CUST00464,Premium,East,Website,Clothing,Boots,282.98,2,20,113.19,452.77,0.0,452.77,Crypto,Delivered,4.1
ORD007531,2023-11-07,CUST00775,Premium,West,Mobile App,Home & Kitchen,Vacuum Cleaner,236.2,1,10,23.62,212.58,0.0,212.58,Crypto,Returned,2.6
ORD007532,2023-03-21,CUST01372,Returning,East,Mobile App,Clothing,Jeans,64.07,2,10,12.81,115.33,0.0,115.33,Credit Card,Returned,2.1
ORD007533,2022-04-06,CUST01094,Premium,Central,Website,Electronics,Tablet,267.56,4,30,321.07,749.17,0.0,749.17,Crypto,Delivered,3.9
ORD007534,2024-10-03,CUST00744,Returning,West,Website,Beauty & Personal Care,Perfume,65.8,2,15,19.74,111.86,0.0,111.86,Crypto,Delivered,4.5
ORD007535,2024-09-15,CUST00502,VIP,South,Marketplace,Beauty & Personal Care,Moisturizer,90.42,1,25,22.61,67.81,15.75,83.56,Bank Transfer,Delivered,4.8
ORD007536,2024-12-02,CUST01492,New,West,Website,Books,Self-Help,42.57,1,10,4.26,38.31,7.31,45.62,PayPal,Returned,2.1
ORD007537,2022-09-19,CUST01985,Returning,West,Mobile App,Books,Textbook,58.37,2,25,29.18,87.56,1.94,89.5,Crypto,Returned,3.0
ORD007538,2024-11-18,CUST00349,Premium,West,Mobile App,Clothing,Jeans,193.13,1,10,19.31,173.82,0.0,173.82,Debit Card,Returned,1.6
ORD007539,2024-10-03,CUST02351,Returning,West,Website,Books,Science,38.06,2,20,15.22,60.9,18.27,79.17,Debit Card,Delivered,3.5
ORD007540,2024-08-21,CUST02825,Returning,North,Mobile App,Sports & Outdoors,Yoga Mat,543.21,1,15,81.48,461.73,0.0,461.73,PayPal,Returned,1.1
ORD007541,2023-05-20,CUST01139,New,North,Social Media,Sports & Outdoors,Bicycle,754.32,5,15,565.74,3205.86,0.0,3205.86,PayPal,Delivered,4.1
ORD007542,2022-10-15,CUST00859,Returning,West,Marketplace,Electronics,Speaker,1167.97,3,10,350.39,3153.52,0.0,3153.52,Crypto,Delivered,3.6
ORD007543,2022-11-12,CUST01749,Premium,East,Website,Sports & Outdoors,Running Shoes,352.11,1,30,105.63,246.48,0.0,246.48,Bank Transfer,Delivered,4.5
ORD007544,2022-10-31,CUST01801,New,South,Mobile App,Beauty & Personal Care,Moisturizer,18.7,5,20,18.7,74.8,10.83,85.63,Crypto,Delivered,3.4
ORD007545,2023-04-20,CUST01341,New,Central,Mobile App,Clothing,Dress,35.13,4,15,21.08,119.44,0.0,119.44,Crypto,Delivered,3.8
ORD007546,2022-11-06,CUST02326,New,East,Website,Beauty & Personal Care,Sunscreen,55.98,1,20,11.2,44.78,14.96,59.74,Crypto,Delivered,3.1
ORD007547,2022-06-13,CUST00340,Returning,West,Mobile App,Beauty & Personal Care,Lipstick,39.94,1,30,11.98,27.96,8.87,36.83,PayPal,Delivered,4.0
ORD007548,2024-01-11,CUST01470,New,North,Social Media,Home & Kitchen,Cookware Set,301.72,1,20,60.34,241.38,0.0,241.38,PayPal,Delivered,4.7
ORD007549,2022-02-27,CUST02647,Returning,North,Mobile App,Books,Self-Help,36.8,1,0,0.0,36.8,8.17,44.97,Crypto,Delivered,4.9
ORD007550,2024-05-12,CUST01598,New,Central,Website,Home & Kitchen,Blender,327.12,3,20,196.27,785.09,0.0,785.09,Bank Transfer,Delivered,3.6
ORD007551,2022-01-14,CUST01239,Premium,South,Website,Beauty & Personal Care,Sunscreen,33.4,2,5,3.34,63.46,19.66,83.12,Crypto,Delivered,3.2
ORD007552,2024-05-21,CUST01373,Premium,South,Website,Clothing,T-Shirt,86.01,2,20,34.4,137.62,0.0,137.62,PayPal,Delivered,3.5
ORD007553,2023-07-31,CUST00592,Premium,East,Website,Sports & Outdoors,Running Shoes,518.1,1,5,25.91,492.19,0.0,492.19,PayPal,Delivered,4.1
ORD007554,2023-10-27,CUST02764,Returning,Central,Social Media,Clothing,Boots,225.59,3,0,0.0,676.77,0.0,676.77,Credit Card,Returned,2.6
ORD007555,2024-12-24,CUST02529,Premium,North,Mobile App,Books,Self-Help,47.76,1,0,0.0,47.76,5.48,53.24,Credit Card,Cancelled,3.2
ORD007556,2022-06-13,CUST02339,VIP,South,Website,Beauty & Personal Care,Perfume,16.49,1,15,2.47,14.02,2.92,16.94,PayPal,Delivered,3.6
ORD007557,2022-10-29,CUST01283,Returning,West,Mobile App,Electronics,Camera,946.33,2,0,0.0,1892.66,0.0,1892.66,Credit Card,Delivered,4.1
ORD007558,2024-01-24,CUST01725,New,South,Mobile App,Electronics,Headphones,1783.16,1,15,267.47,1515.69,0.0,1515.69,PayPal,Cancelled,2.8
ORD007559,2023-05-12,CUST01708,VIP,West,Social Media,Beauty & Personal Care,Lipstick,26.34,1,5,1.32,25.02,17.45,42.47,Crypto,Cancelled,1.1
ORD007560,2024-01-26,CUST02473,Returning,East,Website,Sports & Outdoors,Backpack,629.06,1,0,0.0,629.06,0.0,629.06,Debit Card,Returned,1.3
ORD007561,2023-06-20,CUST02727,New,East,Mobile App,Home & Kitchen,Vacuum Cleaner,214.5,1,10,21.45,193.05,0.0,193.05,Crypto,Returned,1.7
ORD007562,2022-12-25,CUST02968,New,Central,Website,Books,Biography,31.42,1,0,0.0,31.42,2.93,34.35,Credit Card,Delivered,4.6
ORD007563,2023-05-23,CUST00395,New,Central,Marketplace,Books,Biography,65.79,1,20,13.16,52.63,15.68,68.31,Debit Card,Delivered,4.8
ORD007564,2023-11-16,CUST00374,Returning,North,Mobile App,Sports & Outdoors,Dumbbells,658.51,1,0,0.0,658.51,0.0,658.51,Bank Transfer,Delivered,4.0
ORD007565,2022-04-08,CUST01941,Returning,West,Mobile App,Electronics,Headphones,1865.3,3,25,1398.97,4196.93,0.0,4196.93,Credit Card,Delivered,3.4
ORD007566,2023-01-24,CUST01390,New,West,Website,Beauty & Personal Care,Shampoo,122.77,1,30,36.83,85.94,4.42,90.36,Debit Card,Delivered,4.3
ORD007567,2022-11-25,CUST00372,New,South,Website,Sports & Outdoors,Running Shoes,431.08,1,10,43.11,387.97,0.0,387.97,PayPal,Delivered,3.2
ORD007568,2024-09-08,CUST00576,Returning,South,Marketplace,Home & Kitchen,Blender,307.92,1,0,0.0,307.92,0.0,307.92,Crypto,Delivered,4.5
ORD007569,2023-01-29,CUST02075,Returning,South,Website,Sports & Outdoors,Tent,366.19,1,5,18.31,347.88,0.0,347.88,PayPal,Delivered,3.4
ORD007570,2022-01-17,CUST02714,New,East,Mobile App,Home & Kitchen,Blender,450.41,1,0,0.0,450.41,0.0,450.41,Bank Transfer,Pending,1.8
ORD007571,2022-04-26,CUST00406,Returning,Central,Mobile App,Sports & Outdoors,Dumbbells,665.97,1,20,133.19,532.78,0.0,532.78,Credit Card,Delivered,3.3
ORD007572,2023-01-22,CUST00710,Returning,South,Website,Clothing,T-Shirt,244.92,1,10,24.49,220.43,0.0,220.43,Credit Card,Pending,3.2
ORD007573,2024-02-02,CUST01783,Premium,East,Social Media,Sports & Outdoors,Bicycle,241.29,1,20,48.26,193.03,0.0,193.03,Crypto,Pending,1.7
ORD007574,2022-02-08,CUST01725,New,South,Mobile App,Beauty & Personal Care,Moisturizer,40.78,1,5,2.04,38.74,19.55,58.29,Debit Card,Delivered,3.9
ORD007575,2023-07-21,CUST02865,Returning,North,Website,Electronics,Speaker,1040.09,4,0,0.0,4160.36,0.0,4160.36,Credit Card,Delivered,3.1
ORD007576,2022-06-23,CUST02760,New,South,Website,Home & Kitchen,Air Fryer,263.51,1,20,52.7,210.81,0.0,210.81,Bank Transfer,Delivered,3.9
ORD007577,2022-07-14,CUST01178,Premium,East,Website,Beauty & Personal Care,Moisturizer,25.26,1,0,0.0,25.26,10.47,35.73,Bank Transfer,Delivered,3.6
ORD007578,2023-09-10,CUST00676,Returning,West,Marketplace,Beauty & Personal Care,Sunscreen,31.57,1,20,6.31,25.26,13.43,38.69,Debit Card,Delivered,3.0
ORD007579,2023-07-23,CUST01554,New,South,Website,Books,Self-Help,41.58,1,0,0.0,41.58,6.79,48.37,Credit Card,Delivered,4.9
ORD007580,2022-10-25,CUST02132,VIP,East,Marketplace,Beauty & Personal Care,Perfume,105.66,1,0,0.0,105.66,0.0,105.66,Crypto,Delivered,3.8
ORD007581,2022-09-01,CUST01151,New,South,Website,Electronics,Laptop,1662.68,1,20,332.54,1330.14,0.0,1330.14,Bank Transfer,Delivered,3.2
ORD007582,2022-02-28,CUST00042,Returning,South,Website,Clothing,Jacket,207.59,1,0,0.0,207.59,0.0,207.59,Bank Transfer,Delivered,3.7
ORD007583,2022-01-17,CUST02339,VIP,Central,Website,Beauty & Personal Care,Face Wash,93.43,1,0,0.0,93.43,24.36,117.79,Crypto,Delivered,3.6
ORD007584,2024-10-27,CUST01480,Returning,West,Marketplace,Beauty & Personal Care,Moisturizer,63.34,4,30,76.01,177.35,0.0,177.35,Bank Transfer,Delivered,4.8
ORD007585,2022-03-28,CUST02745,Returning,West,Website,Home & Kitchen,Cookware Set,78.44,2,0,0.0,156.88,0.0,156.88,Credit Card,Delivered,3.8
ORD007586,2023-02-13,CUST00239,New,West,Mobile App,Sports & Outdoors,Bicycle,151.56,2,0,0.0,303.12,0.0,303.12,PayPal,Delivered,4.6
ORD007587,2023-03-01,CUST02728,Premium,West,Marketplace,Electronics,Laptop,400.29,2,0,0.0,800.58,0.0,800.58,PayPal,Delivered,3.9
ORD007588,2022-06-24,CUST01681,Premium,West,Website,Beauty & Personal Care,Perfume,47.08,1,0,0.0,47.08,6.01,53.09,Crypto,Delivered,4.6
ORD007589,2022-10-22,CUST02207,New,West,Website,Electronics,Speaker,188.7,2,0,0.0,377.4,0.0,377.4,PayPal,Delivered,4.9
ORD007590,2024-01-16,CUST01657,New,North,Website,Electronics,Smartphone,2310.75,2,0,0.0,4621.5,0.0,4621.5,Crypto,Delivered,3.7
ORD007591,2023-10-13,CUST02156,VIP,West,Marketplace,Electronics,Tablet,723.42,1,0,0.0,723.42,0.0,723.42,Debit Card,Delivered,3.1
ORD007592,2023-04-10,CUST00621,New,North,Marketplace,Clothing,Jeans,203.98,4,5,40.8,775.12,0.0,775.12,PayPal,Returned,2.0
ORD007593,2022-05-27,CUST01498,Returning,West,Website,Electronics,Smartphone,1565.0,3,0,0.0,4695.0,0.0,4695.0,Bank Transfer,Delivered,4.9
ORD007594,2022-06-10,CUST01111,Returning,West,Mobile App,Clothing,Dress,157.24,2,25,78.62,235.86,0.0,235.86,PayPal,Delivered,4.7
ORD007595,2024-12-03,CUST01709,New,West,Website,Electronics,Smartphone,2302.22,1,10,230.22,2072.0,0.0,2072.0,Debit Card,Delivered,3.9
ORD007596,2024-04-28,CUST01904,Premium,East,Social Media,Books,Biography,53.21,2,20,21.28,85.14,22.56,107.7,Crypto,Returned,3.3
ORD007597,2022-09-05,CUST00503,Returning,Central,Website,Books,Self-Help,39.8,1,0,0.0,39.8,8.8,48.6,Crypto,Delivered,4.0
ORD007598,2023-04-24,CUST01123,New,South,Mobile App,Clothing,Boots,276.83,2,5,27.68,525.98,0.0,525.98,PayPal,Delivered,3.3
ORD007599,2022-09-19,CUST00467,New,Central,Mobile App,Clothing,Sneakers,23.25,3,10,6.97,62.78,11.41,74.19,Bank Transfer,Delivered,3.6
ORD007600,2023-09-05,CUST02112,New,Central,Mobile App,Beauty & Personal Care,Perfume,49.87,1,0,0.0,49.87,22.37,72.24,Credit Card,Delivered,3.9
ORD007601,2024-03-09,CUST01268,New,Central,Mobile App,Clothing,T-Shirt,251.4,1,20,50.28,201.12,0.0,201.12,Debit Card,Delivered,4.4
ORD007602,2022-12-03,CUST00700,Premium,North,Social Media,Clothing,Jeans,96.18,1,0,0.0,96.18,13.42,109.6,Debit Card,Cancelled,3.1
ORD007603,2023-06-13,CUST02166,Returning,Central,Website,Electronics,Laptop,1614.06,4,0,0.0,6456.24,0.0,6456.24,Credit Card,Delivered,3.7
ORD007604,2023-03-14,CUST02758,Returning,North,Website,Books,History,28.57,1,0,0.0,28.57,10.98,39.55,Credit Card,Delivered,4.7
ORD007605,2023-01-17,CUST01207,Returning,South,Website,Books,Self-Help,49.42,1,25,12.36,37.06,6.87,43.93,Crypto,Delivered,3.5
ORD007606,2022-11-28,CUST02085,Returning,Central,Website,Electronics,Smartphone,961.54,1,0,0.0,961.54,0.0,961.54,Crypto,Delivered,4.7
ORD007607,2024-09-26,CUST01602,Returning,Central,Website,Electronics,Laptop,1844.98,5,10,922.49,8302.41,0.0,8302.41,Credit Card,Returned,1.1
ORD007608,2024-07-23,CUST02684,New,West,Social Media,Electronics,Smart Watch,1259.26,1,0,0.0,1259.26,0.0,1259.26,Debit Card,Delivered,3.5
ORD007609,2024-11-02,CUST01068,Returning,West,Mobile App,Home & Kitchen,Vacuum Cleaner,162.41,3,5,24.36,462.87,0.0,462.87,Credit Card,Delivered,4.8
ORD007610,2023-01-01,CUST02026,New,West,Mobile App,Clothing,Jacket,87.05,1,0,0.0,87.05,7.19,94.24,PayPal,Delivered,3.2
ORD007611,2023-10-02,CUST00281,Premium,South,Website,Books,Fiction Novel,49.28,1,5,2.46,46.82,15.87,62.69,Debit Card,Delivered,4.0
ORD007612,2022-05-15,CUST02085,Returning,West,Marketplace,Books,Biography,22.94,2,0,0.0,45.88,14.61,60.49,Debit Card,Delivered,4.2
ORD007613,2022-07-18,CUST01170,Premium,West,Social Media,Sports & Outdoors,Dumbbells,246.4,1,15,36.96,209.44,0.0,209.44,PayPal,Delivered,3.1
ORD007614,2023-03-22,CUST00433,Returning,Central,Marketplace,Sports & Outdoors,Dumbbells,320.26,1,20,64.05,256.21,0.0,256.21,PayPal,Delivered,3.4
ORD007615,2024-01-16,CUST01061,New,Central,Mobile App,Home & Kitchen,Vacuum Cleaner,134.65,2,5,13.46,255.84,0.0,255.84,Debit Card,Delivered,4.9
ORD007616,2024-11-13,CUST01044,Returning,North,Website,Beauty & Personal Care,Face Wash,114.19,1,20,22.84,91.35,18.4,109.75,Crypto,Delivered,3.9
ORD007617,2023-01-22,CUST02469,Returning,South,Mobile App,Electronics,Camera,2465.07,1,15,369.76,2095.31,0.0,2095.31,Credit Card,Delivered,4.5
ORD007618,2023-04-04,CUST02162,Returning,Central,Mobile App,Sports & Outdoors,Bicycle,42.38,1,25,10.6,31.78,8.65,40.43,Crypto,Delivered,4.2
ORD007619,2024-07-21,CUST00392,Premium,Central,Mobile App,Beauty & Personal Care,Sunscreen,65.19,1,0,0.0,65.19,6.02,71.21,PayPal,Returned,1.6
ORD007620,2022-12-31,CUST02609,Premium,East,Marketplace,Clothing,Jacket,74.25,1,0,0.0,74.25,15.66,89.91,Credit Card,Cancelled,3.0
ORD007621,2022-12-09,CUST02401,New,Central,Website,Sports & Outdoors,Bicycle,593.4,1,15,89.01,504.39,0.0,504.39,Debit Card,Cancelled,1.4
ORD007622,2023-08-01,CUST00778,Returning,Central,Social Media,Beauty & Personal Care,Perfume,80.18,1,5,4.01,76.17,16.65,92.82,Debit Card,Delivered,4.3
ORD007623,2022-03-23,CUST02970,Returning,West,Social Media,Sports & Outdoors,Backpack,223.59,4,10,89.44,804.92,0.0,804.92,Credit Card,Delivered,4.1
ORD007624,2024-10-06,CUST00846,New,South,Website,Home & Kitchen,Cookware Set,269.28,4,0,0.0,1077.12,0.0,1077.12,Debit Card,Delivered,4.8
ORD007625,2023-10-12,CUST01713,Returning,West,Website,Clothing,Sneakers,242.26,1,5,12.11,230.15,0.0,230.15,Crypto,Pending,3.3
ORD007626,2022-07-28,CUST02338,Premium,East,Marketplace,Books,Self-Help,61.15,2,10,12.23,110.07,0.0,110.07,Debit Card,Delivered,5.0
ORD007627,2022-01-01,CUST02211,Returning,North,Mobile App,Clothing,T-Shirt,234.69,2,0,0.0,469.38,0.0,469.38,Debit Card,Delivered,3.5
ORD007628,2023-11-22,CUST02846,New,South,Website,Sports & Outdoors,Tent,735.17,1,0,0.0,735.17,0.0,735.17,PayPal,Delivered,3.5
ORD007629,2024-08-19,CUST02433,Returning,West,Mobile App,Home & Kitchen,Cookware Set,92.19,2,25,46.09,138.29,0.0,138.29,Credit Card,Delivered,4.5
ORD007630,2022-12-08,CUST01511,Returning,East,Social Media,Electronics,Laptop,575.82,1,0,0.0,575.82,0.0,575.82,Bank Transfer,Delivered,4.0
ORD007631,2023-04-11,CUST00008,New,North,Mobile App,Home & Kitchen,Blender,209.94,2,30,125.96,293.92,0.0,293.92,Debit Card,Delivered,3.2
ORD007632,2022-12-15,CUST00274,Returning,Central,Website,Clothing,Boots,101.47,2,20,40.59,162.35,0.0,162.35,Bank Transfer,Delivered,3.0
ORD007633,2023-01-20,CUST02328,New,West,Mobile App,Electronics,Camera,782.67,2,15,234.8,1330.54,0.0,1330.54,Bank Transfer,Delivered,3.3
ORD007634,2024-11-01,CUST02878,New,West,Marketplace,Electronics,Smart Watch,2308.33,5,10,1154.16,10387.49,0.0,10387.49,Credit Card,Delivered,4.3
ORD007635,2024-09-10,CUST00967,New,West,Website,Sports & Outdoors,Running Shoes,292.69,5,5,73.17,1390.28,0.0,1390.28,PayPal,Delivered,4.9
ORD007636,2023-12-11,CUST02063,Returning,West,Social Media,Sports & Outdoors,Dumbbells,459.38,1,0,0.0,459.38,0.0,459.38,Credit Card,Returned,1.5
ORD007637,2024-11-25,CUST02962,Returning,North,Website,Electronics,Smart Watch,95.81,1,20,19.16,76.65,21.83,98.48,Crypto,Cancelled,2.3
ORD007638,2023-02-07,CUST00804,Premium,East,Mobile App,Sports & Outdoors,Backpack,662.68,1,5,33.13,629.55,0.0,629.55,PayPal,Delivered,4.4
ORD007639,2024-07-03,CUST02952,Premium,Central,Website,Electronics,Speaker,1768.52,1,0,0.0,1768.52,0.0,1768.52,Crypto,Delivered,3.0
ORD007640,2023-11-29,CUST01631,Premium,East,Website,Electronics,Laptop,2046.61,5,0,0.0,10233.05,0.0,10233.05,Debit Card,Delivered,4.3
ORD007641,2023-10-06,CUST01205,New,North,Social Media,Sports & Outdoors,Bicycle,102.43,1,0,0.0,102.43,0.0,102.43,Crypto,Returned,1.0
ORD007642,2024-01-04,CUST00770,Premium,Central,Website,Home & Kitchen,Coffee Maker,165.77,2,0,0.0,331.54,0.0,331.54,Bank Transfer,Returned,3.2
ORD007643,2023-10-09,CUST01249,Returning,South,Website,Clothing,Jacket,72.49,2,0,0.0,144.98,0.0,144.98,Credit Card,Returned,1.4
ORD007644,2024-06-20,CUST02520,Premium,North,Website,Beauty & Personal Care,Perfume,14.21,2,0,0.0,28.42,20.3,48.72,Debit Card,Delivered,4.3
ORD007645,2022-10-18,CUST01139,New,Central,Website,Books,Science,58.96,1,0,0.0,58.96,18.15,77.11,Crypto,Delivered,4.5
ORD007646,2023-09-26,CUST00263,VIP,South,Website,Home & Kitchen,Bed Sheets,392.74,2,10,78.55,706.93,0.0,706.93,Crypto,Delivered,4.4
ORD007647,2022-05-31,CUST00532,Premium,South,Mobile App,Electronics,Camera,1760.19,3,30,1584.17,3696.4,0.0,3696.4,Credit Card,Delivered,3.8
ORD007648,2022-06-15,CUST02485,New,South,Website,Clothing,T-Shirt,96.28,1,5,4.81,91.47,15.23,106.7,Debit Card,Returned,2.5
ORD007649,2024-05-30,CUST00604,Premium,Central,Website,Home & Kitchen,Vacuum Cleaner,345.44,1,0,0.0,345.44,0.0,345.44,Credit Card,Delivered,4.6
ORD007650,2022-02-20,CUST01298,New,East,Website,Books,Self-Help,24.84,3,0,0.0,74.52,1.85,76.37,Crypto,Delivered,3.3
ORD007651,2023-03-19,CUST02340,Returning,West,Website,Books,Science,48.48,1,0,0.0,48.48,3.19,51.67,Credit Card,Delivered,5.0
ORD007652,2024-12-07,CUST00001,Premium,Central,Marketplace,Sports & Outdoors,Running Shoes,598.51,1,10,59.85,538.66,0.0,538.66,Credit Card,Delivered,4.3
ORD007653,2022-03-13,CUST01743,New,West,Website,Home & Kitchen,Blender,340.19,4,15,204.11,1156.65,0.0,1156.65,Crypto,Delivered,3.1
ORD007654,2023-08-11,CUST00743,VIP,South,Website,Books,History,45.78,4,0,0.0,183.12,0.0,183.12,Debit Card,Delivered,4.9
ORD007655,2022-10-02,CUST00417,New,East,Website,Books,History,12.04,1,0,0.0,12.04,13.73,25.77,Debit Card,Delivered,4.9
ORD007656,2022-10-06,CUST00803,VIP,Central,Marketplace,Clothing,Hoodie,244.25,2,0,0.0,488.5,0.0,488.5,Bank Transfer,Delivered,3.8
ORD007657,2022-12-12,CUST01088,New,West,Mobile App,Clothing,Sneakers,93.55,3,5,14.03,266.62,0.0,266.62,PayPal,Delivered,3.3
ORD007658,2024-06-20,CUST01966,Returning,Central,Mobile App,Sports & Outdoors,Yoga Mat,384.98,3,0,0.0,1154.94,0.0,1154.94,Crypto,Delivered,3.6
ORD007659,2024-08-06,CUST02466,Returning,South,Website,Beauty & Personal Care,Lipstick,53.87,2,0,0.0,107.74,0.0,107.74,Crypto,Delivered,3.1
ORD007660,2023-10-02,CUST02217,Returning,West,Mobile App,Home & Kitchen,Bed Sheets,439.73,1,10,43.97,395.76,0.0,395.76,Bank Transfer,Delivered,4.8
ORD007661,2022-08-07,CUST02828,New,North,Social Media,Electronics,Smart Watch,1576.4,1,0,0.0,1576.4,0.0,1576.4,Bank Transfer,Pending,2.2
ORD007662,2022-09-04,CUST01946,New,South,Marketplace,Sports & Outdoors,Yoga Mat,509.42,2,5,50.94,967.9,0.0,967.9,Debit Card,Returned,1.6
ORD007663,2022-11-20,CUST02487,Returning,South,Mobile App,Electronics,Tablet,1625.1,1,10,162.51,1462.59,0.0,1462.59,Bank Transfer,Pending,1.6
ORD007664,2024-02-19,CUST02273,Premium,North,Website,Beauty & Personal Care,Sunscreen,44.33,1,5,2.22,42.11,18.99,61.1,Crypto,Delivered,4.9
ORD007665,2023-04-16,CUST01171,New,East,Website,Books,Self-Help,64.75,2,10,12.95,116.55,0.0,116.55,Bank Transfer,Returned,1.1
ORD007666,2023-08-20,CUST00857,New,East,Marketplace,Electronics,Speaker,1261.05,1,10,126.11,1134.94,0.0,1134.94,Crypto,Pending,2.6
ORD007667,2023-04-03,CUST00109,Returning,South,Mobile App,Sports & Outdoors,Backpack,230.26,3,0,0.0,690.78,0.0,690.78,Bank Transfer,Delivered,3.5
ORD007668,2024-07-15,CUST01129,VIP,South,Mobile App,Electronics,Speaker,201.85,1,0,0.0,201.85,0.0,201.85,Debit Card,Delivered,4.0
ORD007669,2023-12-11,CUST01300,New,East,Social Media,Home & Kitchen,Cookware Set,311.38,2,0,0.0,622.76,0.0,622.76,Credit Card,Returned,2.4
ORD007670,2024-10-31,CUST00214,VIP,North,Marketplace,Books,History,51.26,4,15,30.76,174.28,0.0,174.28,Bank Transfer,Returned,3.4
ORD007671,2023-04-10,CUST02497,New,North,Mobile App,Beauty & Personal Care,Shampoo,133.38,2,10,26.68,240.08,0.0,240.08,Credit Card,Delivered,4.7
ORD007672,2022-04-01,CUST02073,VIP,Central,Website,Electronics,Tablet,2348.4,2,15,704.52,3992.28,0.0,3992.28,Credit Card,Delivered,4.8
ORD007673,2024-09-27,CUST02551,Premium,West,Mobile App,Clothing,Hoodie,90.44,3,25,67.83,203.49,0.0,203.49,Crypto,Delivered,4.0
ORD007674,2022-05-28,CUST02804,New,Central,Website,Books,Self-Help,29.29,4,5,5.86,111.3,0.0,111.3,Bank Transfer,Delivered,4.0
ORD007675,2024-01-07,CUST01089,VIP,Central,Mobile App,Books,Fiction Novel,79.03,3,10,23.71,213.38,0.0,213.38,Debit Card,Delivered,3.5
ORD007676,2024-06-13,CUST00810,Premium,West,Mobile App,Clothing,Jeans,192.15,1,0,0.0,192.15,0.0,192.15,Crypto,Delivered,4.8
ORD007677,2022-08-13,CUST02932,Premium,Central,Website,Beauty & Personal Care,Face Wash,54.76,1,25,13.69,41.07,6.42,47.49,Crypto,Delivered,4.5
ORD007678,2024-06-26,CUST01259,New,North,Marketplace,Clothing,Jeans,176.62,1,0,0.0,176.62,0.0,176.62,PayPal,Delivered,3.9
ORD007679,2024-09-15,CUST00861,Returning,Central,Marketplace,Books,History,8.75,4,0,0.0,35.0,4.24,39.24,Credit Card,Delivered,3.6
ORD007680,2023-08-15,CUST01411,Returning,East,Website,Beauty & Personal Care,Shampoo,110.1,2,20,44.04,176.16,0.0,176.16,Credit Card,Delivered,3.2
ORD007681,2022-10-12,CUST00132,New,East,Mobile App,Books,History,75.81,4,20,60.65,242.59,0.0,242.59,PayPal,Pending,3.2
ORD007682,2023-09-21,CUST00207,Returning,East,Website,Electronics,Tablet,363.05,2,5,36.3,689.8,0.0,689.8,Crypto,Delivered,3.9
ORD007683,2023-06-01,CUST01751,Returning,Central,Mobile App,Home & Kitchen,Blender,340.48,1,10,34.05,306.43,0.0,306.43,Crypto,Delivered,3.6
ORD007684,2022-10-29,CUST02431,Returning,West,Website,Beauty & Personal Care,Lipstick,67.61,1,0,0.0,67.61,6.03,73.64,Bank Transfer,Delivered,3.2
ORD007685,2024-11-29,CUST00962,Returning,East,Website,Electronics,Camera,434.06,2,10,86.81,781.31,0.0,781.31,Crypto,Delivered,3.9
ORD007686,2023-12-31,CUST01610,Premium,East,Mobile App,Books,History,52.25,1,5,2.61,49.64,4.1,53.74,Crypto,Delivered,4.7
ORD007687,2022-07-20,CUST01053,VIP,North,Mobile App,Books,History,28.34,1,5,1.42,26.92,21.92,48.84,Bank Transfer,Delivered,4.8
ORD007688,2024-12-20,CUST00593,Premium,Central,Website,Sports & Outdoors,Dumbbells,25.42,2,5,2.54,48.3,11.49,59.79,Bank Transfer,Delivered,4.8
ORD007689,2024-03-31,CUST00721,New,East,Social Media,Sports & Outdoors,Backpack,603.56,3,0,0.0,1810.68,0.0,1810.68,Credit Card,Delivered,4.5
ORD007690,2024-07-12,CUST00416,Returning,East,Marketplace,Electronics,Headphones,678.88,1,5,33.94,644.94,0.0,644.94,Debit Card,Delivered,4.1
ORD007691,2023-01-12,CUST02327,Premium,East,Website,Clothing,Jacket,166.7,1,10,16.67,150.03,0.0,150.03,Debit Card,Delivered,3.9
ORD007692,2023-12-12,CUST02976,Returning,North,Website,Electronics,Laptop,830.97,1,20,166.19,664.78,0.0,664.78,Crypto,Delivered,4.1
ORD007693,2024-11-21,CUST00534,Returning,Central,Mobile App,Clothing,Hoodie,25.56,2,0,0.0,51.12,0.31,51.43,PayPal,Delivered,4.9
